"BusinessId","Stars","ReviewCount","PriceRange","WiFi","BikeParking","BusinessParking","WheelchairAccessible","DogsAllowed","AcceptsCreditCards","AcceptsBitcoin","TableService","Delivery","TakeOut","Caters","Reservations","OutdoorSeating","GoodForGroups","Ambience","Attire","Alcohol","HappyHour","HasTV","NoiseLevel","GoodForMeal","Categories"
"fTQ-dRRP2zUpaKti_cHtWg","2.5","29","1","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","","True","u'average'","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}","Fast Food, Restaurants, Burgers, Coffee & Tea, Food"
"SaGYRAUO27ZjY0u55loZww","4","6","2","u'free'","True","None","","False","","","True","True","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'beer_and_wine'","","False","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Asian Fusion, Chinese, Restaurants, Korean, Hot Pot"
"GX9fwy6m2bB4x2yEUsHmeg","3.5","22","2","u'free'","True","None","True","","","","True","True","True","True","True","False","True","{'touristy': None, 'hipster': False, 'romantic': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'none'","False","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Pakistani, Breakfast & Brunch, Vegetarian, Indian, Halal, Kebab"
"89EtBZ9okg8Es_fjgmRGIQ","2.5","13","1","","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","False","","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Fast Food, Restaurants, Cafes"
"U8I_kmjjnEjiD6hxpSWcgQ","3","39","2","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","","True","","True","True","True","","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Sushi Bars, Japanese"
"49Y_boAB74zfbf_c55mhvQ","3","86","2","u'no'","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","True","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","'casual'","'beer_and_wine'","","True","u'loud'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Chinese, Restaurants"
"qenYAXwuDKyHZsnWex60jQ","3.5","86","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","True","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Sushi Bars"
"BzLjDEWKBe6LknTJr_Wf7A","3","39","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'beer_and_wine'","","True","u'quiet'","","Sushi Bars, Food, Restaurants, Japanese"
"mpg69uRH-flstIqVkTWfNw","3","9","1","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","False","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","u'none'","","True","u'loud'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Chinese, Restaurants"
"CMJrKRy5vhi7ylJ7piaV7A","3.5","37","2","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","False","True","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Vietnamese"
"ybwFrX6MqvmVePZUZKk9VQ","3","191","2","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","False","","","","None","None","True","","","","","","","","","","","Outdoor Furniture Stores, Shopping, Home Decor, Specialty Food, Home & Garden, Furniture Stores, Appliances, Food, Mattresses, Kitchen & Bath, Restaurants"
"CJd3BVW7nV4iI1TXYBgGGg","3.5","28","1","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'quiet'","","Caterers, Event Planning & Services, Restaurants, Chinese"
"I5dIeOqjOL-AnoH9OLNh_Q","4.5","11","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","False","","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","'full_bar'","True","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Bars, Cocktail Bars, Canadian (New), Local Flavor, Nightlife, Pubs, Restaurants"
"gpTJqlxw4_bI_7K_R_Fw4w","4","116","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","","","","False","False","True","True","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","Seafood Markets, Restaurants, Sushi Bars, International Grocery, Event Planning & Services, Caterers, Japanese, Grocery, Specialty Food, Food"
"-VVUUPK0ytYjpJ_S76wQYg","3","107","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Chinese, Restaurants, Noodles"
"lqbVvLBvS3BMSpqHHjOhKg","3","53","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","False","False","True","","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': True}","u'casual'","None","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Japanese, Sushi Bars, Restaurants"
"jSMpjNLsZECR65abSSf36w","4","37","1","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","","Restaurants, Middle Eastern"
"8TCOZ_X4TOt2lCl5UcIGGg","1.5","22","1","'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'none'","","True","u'average'","","Restaurants, Fast Food, Food, Burgers, Coffee & Tea"
"oax3-jBdnCX3liH4AtDpuA","4","59","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","True","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","False","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}","Breakfast & Brunch, Sandwiches, Restaurants, Burgers"
"YdXAXeGmRFh70gOdQpFZ4g","3","94","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","","","","True","False","True","False","True","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","True","True","u'average'","","Beer Bar, Pubs, Mediterranean, Pizza, Nightlife, Burgers, Restaurants, Bars"
"PmKO4kBXz7eoh6U4T16Hew","3.5","21","","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","False","True","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","u'none'","True","False","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Fast Food, Hot Dogs, Asian Fusion, Restaurants"
"GZKiaocnz8xfoC-fA5Bn-w","4","173","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","False","","","True","True","True","False","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","'casual'","u'full_bar'","True","False","u'loud'","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}","Asian Fusion, Japanese, Restaurants, Barbeque"
"D2eKN83sUaQ3gmp7oVWFeg","4","122","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","","True","u'average'","","Bars, Restaurants, Gay Bars, Gastropubs, Nightlife, Pubs"
"m-cHPauJVqvVrELnOG6RwA","3.5","22","2","","","","","","","","False","True","True","","False","","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","","","True","","","Pizza, Restaurants"
"NRRHgqIaBesgI-NMwlk45w","2.5","5","2","'free'","","None","","","","","","True","True","","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","","","","","","Food, Cafes, Restaurants, Juice Bars & Smoothies, Coffee & Tea"
"hygmicRjwYTefMqzLHBK3w","2.5","11","1","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","","","","False","True","True","True","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'beer_and_wine'","","False","u'average'","","Event Planning & Services, Food, Restaurants, Tex-Mex, Caterers, Vegan, Mexican, Fast Food, Gluten-Free"
"inoemvvt0Pw1iJWypxGWzg","3","70","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","True","False","True","{'touristy': False, 'hipster': False, 'romantic': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'full_bar'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Greek, Mediterranean"
"iOFv14AyHUZYKFkCHh-4Rg","3","18","1","'no'","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","False","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Szechuan, Chinese"
"d6w33siL5vduuZ1HKhWT-g","4.5","11","2","u'free'","","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","True","","","","","True","True","False","False","True","False","","'casual'","u'none'","True","False","","None","Cafes, Food, Restaurants, Coffee & Tea"
"-jYTujqBWxRlyhEiLoq9Nw","4","98","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","True","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","False","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': False}","Restaurants, Food, Cafes, Vegetarian, Coffee & Tea, Desserts, Vietnamese, Noodles"
"kiNams-1PqBfHMEu4jJKrA","4","116","2","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Ethiopian, African"
"VR_gPbMRvHokSExk3Qj32w","3.5","21","2","u'free'","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'quiet'","","Restaurants, Japanese, Sushi Bars"
"Znye-DqtLoBzeuM4A5n3jg","4.5","51","2","","","{'garage': None, 'street': True, 'validated': None, 'lot': True, 'valet': False}","","","","","True","True","True","","True","False","True","{'touristy': None, 'hipster': False, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': True, 'casual': None}","u'casual'","u'beer_and_wine'","","","u'average'","","Japanese, Restaurants, Sushi Bars"
"0Vw2RCgIN63-gY_6yIqXNQ","3","12","2","u'free'","True","","True","False","","","False","False","True","False","False","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","","u'full_bar'","True","True","","","Food, Comfort Food, Nightlife, Breakfast & Brunch, Restaurants, Bars, American (New), Lounges, Beer, Wine & Spirits"
"pTb_47lRXCUVlHvQiv1ClA","2.5","41","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False","","","True","False","True","True","True","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Food, Vietnamese, Asian Fusion"
"nkDZY5xqihF3XtZMzzfqqg","4","202","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","","","True","True","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","'casual'","'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Ramen, Noodles, Restaurants, Soup, Japanese"
"PvFISxCM3jK_gZL4ag2_fg","2.5","5","2","","","","","","","","","True","True","True","False","","True","","'casual'","u'none'","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Sandwiches, Mexican, Salad, Restaurants, Ice Cream & Frozen Yogurt, Fast Food, Vegetarian, Juice Bars & Smoothies, Food"
"dSZ0R0R6ECgJb_c1H8CdTw","3","7","","","","","","","","","","True","True","","False","","","","","","","","","","Waffles, Food, Restaurants, Creperies, Acai Bowls"
"IPqeh_p3ANQz3BgvrfEhDQ","2.5","32","3","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","'none'","","False","","","Pharmacy, Delis, Restaurants, Florists, Health & Medical, Food, Grocery, Flowers & Gifts, Sandwiches, Shopping"
"h_fqryacjXV6VzYzlTTSnA","4","8","2","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","'none'","","True","'quiet'","","Restaurants, Pizza"
"jCmDdDwV-g7TxDwOamt6bA","4","31","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","","","","","","","","","","","","","","","","","","Active Life, Event Planning & Services, Golf, Venues & Event Spaces, Restaurants"
"jLUTbEeYgMMYxatxlrxvVg","4","80","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Fast Food, Malaysian, Vegetarian, Noodles, Salad"
"82v8WWeXU8JhCV7VPz58hw","1.5","5","4","u'no'","False","","","","","","","False","False","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'none'","","True","u'loud'","","Restaurants, Thai"
"Bznl0qYDT-V6DIVkimUBKw","4","196","1","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","False","","","False","True","True","False","False","True","False","{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","'casual'","u'none'","","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Italian, Food, Restaurants, Pizza"
"-PxW8hK4h3Oq8zBfkdpspA","4","6","","","","","","","","","","False","True","","","","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","","","","Fast Food, Food Court, Restaurants, Burgers"
"S6YF6G_ZHAHaUPwKd3a-hg","2","18","1","'no'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","False","True","True","","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Pizza, Restaurants"
"WzYW-e64lebmQFXZC3X6zw","3","30","2","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}","Restaurants, Breakfast & Brunch, Diners, Canadian (New)"
"8imPeaQUj5Cbon_4kcrhQg","4","242","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","","True","False","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}","u'casual'","u'full_bar'","True","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Nightlife, Latin American, Bars, Restaurants"
"HuQNzi_52feeXEI-A2uIVQ","3","45","2","'free'","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","True","","True","True","True","False","False","True","True","{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}","u'casual'","u'full_bar'","True","False","u'very_loud'","{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': None}","Breakfast & Brunch, Canadian (New), Juice Bars & Smoothies, Vegetarian, Food, American (Traditional), Vegan, Restaurants"
"ye1qmN-adVd46MCnVy-drw","3","18","","","","","","","","","","","True","","False","","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","","","","","","Sandwiches, Vietnamese, Delis, Restaurants"
"mp3aVJOqkGJWzb7zxPrjmQ","4.5","8","","","","","","","","","","False","True","","False","","","","","","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Japanese, Restaurants"
"Jgb9do2IGBDHlcxgaKoifw","3.5","5","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","","","","Fast Food, Food Delivery Services, Food, Restaurants, Pizza"
"6EZqXU1ghwd9bTp-dKmscQ","3","5","1","u'no'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","True","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'none'","","","","","Chicken Wings, Fast Food, Food, Food Delivery Services, Pizza, Restaurants, Italian"
"zmYA1VtGZZ8aJt5lmkQlyQ","3.5","89","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Vietnamese"
"lzAZ8Hp2d9CgPucMKXvhZQ","2.5","5","1","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}","u'casual'","u'none'","","True","u'quiet'","","Fast Food, Sandwiches, Restaurants"
"DQokD9GhZ89KXc5Rww2CGg","2.5","13","1","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","Breakfast & Brunch, Coffee & Tea, Sandwiches, Food, Restaurants, Fast Food, Bakeries"
"zoqTVqOJ8VSZ34Wmxl-SOw","4.5","6","","","","","","","","","","","","","","","","","","","","","","","Japanese, Sushi Bars, Restaurants, Seafood"
"ioTETSXgFmHQjBfqJjwc_Q","3","73","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","False","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Gluten-Free, Mexican, Restaurants"
"XFVGGq47_5mUM9QQsRO8nA","4","743","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","","","","False","True","False","True","False","True","{'touristy': False, 'hipster': None, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'full_bar'","False","False","u'very_loud'","{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}","Tapas Bars, Restaurants, Tapas/Small Plates, Japanese"
"b6la79f4D0-bGBfCzDVsCw","3.5","19","2","","True","{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","Food, Restaurants, Festivals, Arts & Entertainment, Pets, Local Flavor"
"PVXvty0n6UzXM_2ELEJCjQ","3.5","55","2","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Latin American, Mexican, Salvadoran, Restaurants"
"Z-8uKkHEZsNu_6oHSK1fcw","3","6","","u'free'","","","","","","","","True","True","","","","","","","","","","","","Breakfast & Brunch, Vegetarian, Cafes, Indian, Ice Cream & Frozen Yogurt, Food, Restaurants, Coffee & Tea, Vegan"
"c80uBJW_xhFGaOBN-Kv2WQ","3","50","2","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","","True","","True","False","True","True","True","False","True","{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","u'casual'","u'beer_and_wine'","False","False","'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}","Restaurants, American (Traditional), Pancakes, Breakfast & Brunch"
"aVA283smNUR6K1rc8jQUPw","3.5","18","1","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}","True","","","","","True","True","","True","False","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","u'beer_and_wine'","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Vietnamese, Restaurants"
